UserID,Pur1,Pur2,Pur3,Rec1,Rec2,Rec3,Rec4,Rec5
1793.0,ATTA MAKER,CAMERA,LIFECARE,MICROWAVE,ENTERTAINMENT,IPAD,HEALTH,LIFESTYLE
1794.0,ATTA MAKER,CAMERA,LIFESTYLE,ENTERTAINMENT,MICROWAVE,IPAD,HEALTH,DESKTOP
1795.0,ATTA MAKER,CAMERA,MICROWAVE,ENTERTAINMENT,IPAD,HEALTH,LIFESTYLE,TREATMENT
1796.0,ATTA MAKER,CAMERA,MOBILE,MICROWAVE,ENTERTAINMENT,IPAD,HEALTH,LIFESTYLE
1797.0,ATTA MAKER,CAMERA,SPORT,MICROWAVE,ENTERTAINMENT,IPAD,HEALTH,LIFESTYLE
1798.0,ATTA MAKER,CAMERA,TABLET,ENTERTAINMENT,MICROWAVE,IPAD,LIFESTYLE,HEALTH
1799.0,ATTA MAKER,CAMERA,TRAVEL,MICROWAVE,ENTERTAINMENT,IPAD,HEALTH,LIFESTYLE
1800.0,ATTA MAKER,CAMERA,TREATMENT,MICROWAVE,ENTERTAINMENT,IPAD,HEALTH,LIFESTYLE
1801.0,ATTA MAKER,CAMERA,TV,MICROWAVE,ENTERTAINMENT,IPAD,HEALTH,LIFESTYLE
1802.0,ATTA MAKER,CAMERA,WASHING MACHINE,MICROWAVE,ENTERTAINMENT,IPAD,HEALTH,LIFESTYLE
1803.0,ATTA MAKER,CAMERA,WATCH,ENTERTAINMENT,IPAD,LIFESTYLE,MICROWAVE,HEALTH
1804.0,ATTA MAKER,CAMERA,WATER PURIFIER,MICROWAVE,ENTERTAINMENT,IPAD,HEALTH,LIFESTYLE
1805.0,ATTA MAKER,DESKTOP,DESKTOP,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
1806.0,ATTA MAKER,DESKTOP,ENTERTAINMENT,CAMERA,MICROWAVE,IPAD,LIFESTYLE,HEALTH
1807.0,ATTA MAKER,DESKTOP,FRIDGE,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
1808.0,ATTA MAKER,DESKTOP,FURNITURE,MICROWAVE,IPAD,TABLET,ENTERTAINMENT,WATCH
1809.0,ATTA MAKER,DESKTOP,HEALTH,WATCH,TABLET,AIR PURIFIER,LIFESTYLE,KITCHEN APPLIANCES
1810.0,ATTA MAKER,DESKTOP,INVERTER,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
1811.0,ATTA MAKER,DESKTOP,IPAD,CAMERA,WATCH,ENTERTAINMENT,MICROWAVE,LIFESTYLE
1812.0,ATTA MAKER,DESKTOP,KITCHEN APPLIANCES,WATCH,TABLET,AIR PURIFIER,LIFESTYLE,AIR COOLER
1813.0,ATTA MAKER,DESKTOP,LAPTOP,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
1814.0,ATTA MAKER,DESKTOP,LIFECARE,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
1815.0,ATTA MAKER,DESKTOP,LIFESTYLE,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,AIR COOLER
1816.0,ATTA MAKER,DESKTOP,MICROWAVE,CAMERA,ENTERTAINMENT,IPAD,FURNITURE,LIFESTYLE
1817.0,ATTA MAKER,DESKTOP,MOBILE,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
1818.0,ATTA MAKER,DESKTOP,SPORT,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
1819.0,ATTA MAKER,DESKTOP,TABLET,WATCH,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE,AIR COOLER
1820.0,ATTA MAKER,DESKTOP,TRAVEL,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
1821.0,ATTA MAKER,DESKTOP,TREATMENT,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
1822.0,ATTA MAKER,DESKTOP,TV,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
1823.0,ATTA MAKER,DESKTOP,WASHING MACHINE,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
1824.0,ATTA MAKER,DESKTOP,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE,LIFECARE
1825.0,ATTA MAKER,DESKTOP,WATER PURIFIER,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
1826.0,ATTA MAKER,ENTERTAINMENT,ENTERTAINMENT,CAMERA,MICROWAVE,IPAD,FURNITURE,HEALTH
1827.0,ATTA MAKER,ENTERTAINMENT,FRIDGE,CAMERA,MICROWAVE,IPAD,FURNITURE,HEALTH
1828.0,ATTA MAKER,ENTERTAINMENT,FURNITURE,MICROWAVE,IPAD,AIR DRYER,HEALTH,AIR COOLER
1829.0,ATTA MAKER,ENTERTAINMENT,HEALTH,CAMERA,MICROWAVE,IPAD,LIFESTYLE,DESKTOP
1830.0,ATTA MAKER,ENTERTAINMENT,INVERTER,CAMERA,MICROWAVE,IPAD,FURNITURE,HEALTH
1831.0,ATTA MAKER,ENTERTAINMENT,IPAD,CAMERA,MICROWAVE,FURNITURE,HEALTH,LIFESTYLE
1832.0,ATTA MAKER,ENTERTAINMENT,KITCHEN APPLIANCES,CAMERA,MICROWAVE,IPAD,LIFESTYLE,WATCH
1833.0,ATTA MAKER,ENTERTAINMENT,LAPTOP,CAMERA,MICROWAVE,IPAD,FURNITURE,HEALTH
1834.0,ATTA MAKER,ENTERTAINMENT,LIFECARE,CAMERA,MICROWAVE,IPAD,LIFESTYLE,HEALTH
1835.0,ATTA MAKER,ENTERTAINMENT,LIFESTYLE,CAMERA,MICROWAVE,IPAD,HEALTH,DESKTOP
1836.0,ATTA MAKER,ENTERTAINMENT,MICROWAVE,CAMERA,IPAD,FURNITURE,HEALTH,LIFESTYLE
1837.0,ATTA MAKER,ENTERTAINMENT,MOBILE,CAMERA,MICROWAVE,IPAD,FURNITURE,HEALTH
1838.0,ATTA MAKER,ENTERTAINMENT,SPORT,CAMERA,MICROWAVE,IPAD,LIFESTYLE,HEALTH
1839.0,ATTA MAKER,ENTERTAINMENT,TABLET,CAMERA,MICROWAVE,IPAD,WATCH,LIFESTYLE
1840.0,ATTA MAKER,ENTERTAINMENT,TRAVEL,CAMERA,MICROWAVE,IPAD,LIFESTYLE,HEALTH
1841.0,ATTA MAKER,ENTERTAINMENT,TREATMENT,CAMERA,MICROWAVE,IPAD,LIFESTYLE,HEALTH
1842.0,ATTA MAKER,ENTERTAINMENT,TV,CAMERA,MICROWAVE,IPAD,FURNITURE,HEALTH
1843.0,ATTA MAKER,ENTERTAINMENT,WASHING MACHINE,CAMERA,MICROWAVE,IPAD,FURNITURE,HEALTH
1844.0,ATTA MAKER,ENTERTAINMENT,WATCH,CAMERA,LIFESTYLE,TABLET,AIR PURIFIER,KITCHEN APPLIANCES
1845.0,ATTA MAKER,ENTERTAINMENT,WATER PURIFIER,CAMERA,MICROWAVE,IPAD,LIFESTYLE,HEALTH
1846.0,ATTA MAKER,FRIDGE,FRIDGE,WATCH,TABLET,AIR PURIFIER,LIFESTYLE,KITCHEN APPLIANCES
1847.0,ATTA MAKER,FRIDGE,FURNITURE,MICROWAVE,IPAD,ENTERTAINMENT,AIR DRYER,LIFECARE
1848.0,ATTA MAKER,FRIDGE,HEALTH,WATCH,TABLET,AIR PURIFIER,LIFESTYLE,KITCHEN APPLIANCES
1849.0,ATTA MAKER,FRIDGE,INVERTER,WATCH,AIR PURIFIER,TABLET,KITCHEN APPLIANCES,DESKTOP
1850.0,ATTA MAKER,FRIDGE,IPAD,CAMERA,MICROWAVE,ENTERTAINMENT,FURNITURE,LIFESTYLE
1851.0,ATTA MAKER,FRIDGE,KITCHEN APPLIANCES,WATCH,TABLET,AIR PURIFIER,LIFESTYLE,DESKTOP
1852.0,ATTA MAKER,FRIDGE,LAPTOP,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
1853.0,ATTA MAKER,FRIDGE,LIFECARE,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
1854.0,ATTA MAKER,FRIDGE,LIFESTYLE,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,DESKTOP
1855.0,ATTA MAKER,FRIDGE,MICROWAVE,CAMERA,ENTERTAINMENT,FURNITURE,IPAD,HEALTH
1856.0,ATTA MAKER,FRIDGE,MOBILE,WATCH,TABLET,AIR PURIFIER,LIFESTYLE,KITCHEN APPLIANCES
1857.0,ATTA MAKER,FRIDGE,SPORT,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
1858.0,ATTA MAKER,FRIDGE,TABLET,WATCH,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE,DESKTOP
1859.0,ATTA MAKER,FRIDGE,TRAVEL,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
1860.0,ATTA MAKER,FRIDGE,TREATMENT,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
1861.0,ATTA MAKER,FRIDGE,TV,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
1862.0,ATTA MAKER,FRIDGE,WASHING MACHINE,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
1863.0,ATTA MAKER,FRIDGE,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE,DESKTOP
1864.0,ATTA MAKER,FRIDGE,WATER PURIFIER,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
1865.0,ATTA MAKER,FURNITURE,FURNITURE,MICROWAVE,IPAD,ENTERTAINMENT,AIR DRYER,LIFECARE
1866.0,ATTA MAKER,FURNITURE,HEALTH,MICROWAVE,IPAD,ENTERTAINMENT,TABLET,AIR DRYER
1867.0,ATTA MAKER,FURNITURE,INVERTER,MICROWAVE,IPAD,ENTERTAINMENT,AIR DRYER,LIFECARE
1868.0,ATTA MAKER,FURNITURE,IPAD,MICROWAVE,ENTERTAINMENT,AIR DRYER,AIR COOLER,LIFECARE
1869.0,ATTA MAKER,FURNITURE,KITCHEN APPLIANCES,MICROWAVE,IPAD,WATCH,TABLET,AIR DRYER
1870.0,ATTA MAKER,FURNITURE,LAPTOP,MICROWAVE,IPAD,ENTERTAINMENT,AIR DRYER,LIFECARE
1871.0,ATTA MAKER,FURNITURE,LIFECARE,MICROWAVE,IPAD,ENTERTAINMENT,TABLET,AIR DRYER
1872.0,ATTA MAKER,FURNITURE,LIFESTYLE,MICROWAVE,IPAD,ENTERTAINMENT,TABLET,WATCH
1873.0,ATTA MAKER,FURNITURE,MICROWAVE,ENTERTAINMENT,IPAD,AIR DRYER,HEALTH,AIR COOLER
1874.0,ATTA MAKER,FURNITURE,MOBILE,MICROWAVE,IPAD,ENTERTAINMENT,AIR DRYER,LIFECARE
1875.0,ATTA MAKER,FURNITURE,SPORT,MICROWAVE,IPAD,ENTERTAINMENT,TABLET,AIR DRYER
1876.0,ATTA MAKER,FURNITURE,TABLET,MICROWAVE,WATCH,IPAD,AIR DRYER,KITCHEN APPLIANCES
1877.0,ATTA MAKER,FURNITURE,TRAVEL,MICROWAVE,IPAD,ENTERTAINMENT,TABLET,AIR DRYER
1878.0,ATTA MAKER,FURNITURE,TREATMENT,MICROWAVE,IPAD,ENTERTAINMENT,TABLET,AIR DRYER
1879.0,ATTA MAKER,FURNITURE,TV,MICROWAVE,IPAD,ENTERTAINMENT,AIR DRYER,LIFECARE
1880.0,ATTA MAKER,FURNITURE,WASHING MACHINE,MICROWAVE,IPAD,ENTERTAINMENT,AIR DRYER,LIFECARE
1881.0,ATTA MAKER,FURNITURE,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,AIR DRYER,LIFECARE
1882.0,ATTA MAKER,FURNITURE,WATER PURIFIER,MICROWAVE,IPAD,ENTERTAINMENT,TABLET,AIR DRYER
1883.0,ATTA MAKER,HEALTH,HEALTH,WATCH,TABLET,AIR PURIFIER,LIFESTYLE,KITCHEN APPLIANCES
1884.0,ATTA MAKER,HEALTH,INVERTER,WATCH,AIR PURIFIER,TABLET,LIFESTYLE,KITCHEN APPLIANCES
1885.0,ATTA MAKER,HEALTH,IPAD,CAMERA,MICROWAVE,ENTERTAINMENT,LIFESTYLE,WATCH
1886.0,ATTA MAKER,HEALTH,KITCHEN APPLIANCES,WATCH,TABLET,AIR PURIFIER,LIFESTYLE,DESKTOP
1887.0,ATTA MAKER,HEALTH,LAPTOP,WATCH,TABLET,AIR PURIFIER,LIFESTYLE,KITCHEN APPLIANCES
1888.0,ATTA MAKER,HEALTH,LIFECARE,WATCH,TABLET,AIR PURIFIER,LIFESTYLE,KITCHEN APPLIANCES
1889.0,ATTA MAKER,HEALTH,LIFESTYLE,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,DESKTOP
1890.0,ATTA MAKER,HEALTH,MICROWAVE,CAMERA,ENTERTAINMENT,IPAD,FURNITURE,LIFESTYLE
1891.0,ATTA MAKER,HEALTH,MOBILE,WATCH,TABLET,AIR PURIFIER,LIFESTYLE,KITCHEN APPLIANCES
1892.0,ATTA MAKER,HEALTH,SPORT,WATCH,TABLET,AIR PURIFIER,LIFESTYLE,KITCHEN APPLIANCES
1893.0,ATTA MAKER,HEALTH,TABLET,WATCH,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE,DESKTOP
1894.0,ATTA MAKER,HEALTH,TRAVEL,WATCH,TABLET,AIR PURIFIER,LIFESTYLE,KITCHEN APPLIANCES
1895.0,ATTA MAKER,HEALTH,TREATMENT,WATCH,TABLET,AIR PURIFIER,LIFESTYLE,KITCHEN APPLIANCES
1896.0,ATTA MAKER,HEALTH,TV,WATCH,TABLET,AIR PURIFIER,LIFESTYLE,KITCHEN APPLIANCES
1897.0,ATTA MAKER,HEALTH,WASHING MACHINE,WATCH,TABLET,AIR PURIFIER,LIFESTYLE,KITCHEN APPLIANCES
1898.0,ATTA MAKER,HEALTH,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE,DESKTOP
1899.0,ATTA MAKER,HEALTH,WATER PURIFIER,WATCH,TABLET,AIR PURIFIER,LIFESTYLE,KITCHEN APPLIANCES
1900.0,ATTA MAKER,INVERTER,INVERTER,WATCH,AIR PURIFIER,TABLET,KITCHEN APPLIANCES,DESKTOP
1901.0,ATTA MAKER,INVERTER,IPAD,CAMERA,MICROWAVE,ENTERTAINMENT,FURNITURE,HEALTH
1902.0,ATTA MAKER,INVERTER,KITCHEN APPLIANCES,WATCH,TABLET,AIR PURIFIER,LIFESTYLE,DESKTOP
1903.0,ATTA MAKER,INVERTER,LAPTOP,WATCH,AIR PURIFIER,TABLET,KITCHEN APPLIANCES,DESKTOP
1904.0,ATTA MAKER,INVERTER,LIFECARE,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
1905.0,ATTA MAKER,INVERTER,LIFESTYLE,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,DESKTOP
1906.0,ATTA MAKER,INVERTER,MICROWAVE,CAMERA,ENTERTAINMENT,FURNITURE,IPAD,HEALTH
1907.0,ATTA MAKER,INVERTER,MOBILE,WATCH,AIR PURIFIER,TABLET,KITCHEN APPLIANCES,DESKTOP
1908.0,ATTA MAKER,INVERTER,SPORT,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
1909.0,ATTA MAKER,INVERTER,TABLET,WATCH,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE,DESKTOP
1910.0,ATTA MAKER,INVERTER,TRAVEL,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
1911.0,ATTA MAKER,INVERTER,TREATMENT,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
1912.0,ATTA MAKER,INVERTER,TV,WATCH,AIR PURIFIER,TABLET,KITCHEN APPLIANCES,DESKTOP
1913.0,ATTA MAKER,INVERTER,WASHING MACHINE,WATCH,AIR PURIFIER,TABLET,KITCHEN APPLIANCES,DESKTOP
1914.0,ATTA MAKER,INVERTER,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE,DESKTOP
1915.0,ATTA MAKER,INVERTER,WATER PURIFIER,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
1916.0,ATTA MAKER,IPAD,IPAD,CAMERA,MICROWAVE,ENTERTAINMENT,FURNITURE,HEALTH
1917.0,ATTA MAKER,IPAD,KITCHEN APPLIANCES,WATCH,CAMERA,LIFESTYLE,ENTERTAINMENT,TABLET
1918.0,ATTA MAKER,IPAD,LAPTOP,CAMERA,MICROWAVE,ENTERTAINMENT,FURNITURE,LIFESTYLE
1919.0,ATTA MAKER,IPAD,LIFECARE,CAMERA,MICROWAVE,ENTERTAINMENT,WATCH,LIFESTYLE
1920.0,ATTA MAKER,IPAD,LIFESTYLE,CAMERA,ENTERTAINMENT,MICROWAVE,WATCH,TABLET
1921.0,ATTA MAKER,IPAD,MICROWAVE,CAMERA,ENTERTAINMENT,FURNITURE,HEALTH,LIFESTYLE
1922.0,ATTA MAKER,IPAD,MOBILE,CAMERA,MICROWAVE,ENTERTAINMENT,FURNITURE,LIFESTYLE
1923.0,ATTA MAKER,IPAD,SPORT,CAMERA,MICROWAVE,ENTERTAINMENT,WATCH,LIFESTYLE
1924.0,ATTA MAKER,IPAD,TABLET,WATCH,LIFESTYLE,AIR PURIFIER,CAMERA,KITCHEN APPLIANCES
1925.0,ATTA MAKER,IPAD,TRAVEL,CAMERA,MICROWAVE,ENTERTAINMENT,WATCH,LIFESTYLE
1926.0,ATTA MAKER,IPAD,TREATMENT,CAMERA,MICROWAVE,ENTERTAINMENT,WATCH,LIFESTYLE
1927.0,ATTA MAKER,IPAD,TV,CAMERA,MICROWAVE,ENTERTAINMENT,FURNITURE,LIFESTYLE
1928.0,ATTA MAKER,IPAD,WASHING MACHINE,CAMERA,MICROWAVE,ENTERTAINMENT,FURNITURE,LIFESTYLE
1929.0,ATTA MAKER,IPAD,WATCH,TABLET,AIR PURIFIER,LIFESTYLE,KITCHEN APPLIANCES,DESKTOP
1930.0,ATTA MAKER,IPAD,WATER PURIFIER,CAMERA,MICROWAVE,ENTERTAINMENT,WATCH,LIFESTYLE
1931.0,ATTA MAKER,KITCHEN APPLIANCES,KITCHEN APPLIANCES,WATCH,TABLET,AIR PURIFIER,LIFESTYLE,DESKTOP
1932.0,ATTA MAKER,KITCHEN APPLIANCES,LAPTOP,WATCH,TABLET,AIR PURIFIER,LIFESTYLE,DESKTOP
1933.0,ATTA MAKER,KITCHEN APPLIANCES,LIFECARE,WATCH,TABLET,AIR PURIFIER,LIFESTYLE,DESKTOP
1934.0,ATTA MAKER,KITCHEN APPLIANCES,LIFESTYLE,WATCH,TABLET,AIR PURIFIER,DESKTOP,AIR COOLER
1935.0,ATTA MAKER,KITCHEN APPLIANCES,MICROWAVE,CAMERA,ENTERTAINMENT,IPAD,FURNITURE,LIFESTYLE
1936.0,ATTA MAKER,KITCHEN APPLIANCES,MOBILE,WATCH,TABLET,AIR PURIFIER,LIFESTYLE,DESKTOP
1937.0,ATTA MAKER,KITCHEN APPLIANCES,SPORT,WATCH,TABLET,AIR PURIFIER,LIFESTYLE,DESKTOP
1938.0,ATTA MAKER,KITCHEN APPLIANCES,TABLET,WATCH,AIR PURIFIER,LIFESTYLE,DESKTOP,LIFECARE
1939.0,ATTA MAKER,KITCHEN APPLIANCES,TRAVEL,WATCH,TABLET,AIR PURIFIER,LIFESTYLE,DESKTOP
1940.0,ATTA MAKER,KITCHEN APPLIANCES,TREATMENT,WATCH,TABLET,AIR PURIFIER,LIFESTYLE,DESKTOP
1941.0,ATTA MAKER,KITCHEN APPLIANCES,TV,WATCH,TABLET,AIR PURIFIER,LIFESTYLE,DESKTOP
1942.0,ATTA MAKER,KITCHEN APPLIANCES,WASHING MACHINE,WATCH,TABLET,AIR PURIFIER,LIFESTYLE,DESKTOP
1943.0,ATTA MAKER,KITCHEN APPLIANCES,WATCH,TABLET,AIR PURIFIER,LIFESTYLE,DESKTOP,LIFECARE
1944.0,ATTA MAKER,KITCHEN APPLIANCES,WATER PURIFIER,WATCH,TABLET,AIR PURIFIER,LIFESTYLE,DESKTOP
1945.0,ATTA MAKER,LAPTOP,LAPTOP,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
1946.0,ATTA MAKER,LAPTOP,LIFECARE,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
1947.0,ATTA MAKER,LAPTOP,LIFESTYLE,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,DESKTOP
1948.0,ATTA MAKER,LAPTOP,MICROWAVE,CAMERA,ENTERTAINMENT,FURNITURE,IPAD,HEALTH
1949.0,ATTA MAKER,LAPTOP,MOBILE,WATCH,TABLET,AIR PURIFIER,LIFESTYLE,KITCHEN APPLIANCES
1950.0,ATTA MAKER,LAPTOP,SPORT,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
1951.0,ATTA MAKER,LAPTOP,TABLET,WATCH,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE,DESKTOP
1952.0,ATTA MAKER,LAPTOP,TRAVEL,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
1953.0,ATTA MAKER,LAPTOP,TREATMENT,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
1954.0,ATTA MAKER,LAPTOP,TV,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
1955.0,ATTA MAKER,LAPTOP,WASHING MACHINE,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
1956.0,ATTA MAKER,LAPTOP,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE,DESKTOP
1957.0,ATTA MAKER,LAPTOP,WATER PURIFIER,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
1958.0,ATTA MAKER,LIFECARE,LIFECARE,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
1959.0,ATTA MAKER,LIFECARE,LIFESTYLE,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,DESKTOP
1960.0,ATTA MAKER,LIFECARE,MICROWAVE,CAMERA,ENTERTAINMENT,IPAD,FURNITURE,HEALTH
1961.0,ATTA MAKER,LIFECARE,MOBILE,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
1962.0,ATTA MAKER,LIFECARE,SPORT,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
1963.0,ATTA MAKER,LIFECARE,TABLET,WATCH,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE,DESKTOP
1964.0,ATTA MAKER,LIFECARE,TRAVEL,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
1965.0,ATTA MAKER,LIFECARE,TREATMENT,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
1966.0,ATTA MAKER,LIFECARE,TV,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
1967.0,ATTA MAKER,LIFECARE,WASHING MACHINE,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
1968.0,ATTA MAKER,LIFECARE,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE,DESKTOP
1969.0,ATTA MAKER,LIFECARE,WATER PURIFIER,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
1970.0,ATTA MAKER,LIFESTYLE,LIFESTYLE,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,DESKTOP
1971.0,ATTA MAKER,LIFESTYLE,MICROWAVE,CAMERA,ENTERTAINMENT,IPAD,FURNITURE,HEALTH
1972.0,ATTA MAKER,LIFESTYLE,MOBILE,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,DESKTOP
1973.0,ATTA MAKER,LIFESTYLE,SPORT,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,DESKTOP
1974.0,ATTA MAKER,LIFESTYLE,TABLET,WATCH,AIR PURIFIER,KITCHEN APPLIANCES,DESKTOP,AIR COOLER
1975.0,ATTA MAKER,LIFESTYLE,TRAVEL,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,DESKTOP
1976.0,ATTA MAKER,LIFESTYLE,TREATMENT,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,DESKTOP
1977.0,ATTA MAKER,LIFESTYLE,TV,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,DESKTOP
1978.0,ATTA MAKER,LIFESTYLE,WASHING MACHINE,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,DESKTOP
1979.0,ATTA MAKER,LIFESTYLE,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,DESKTOP,LIFECARE
1980.0,ATTA MAKER,LIFESTYLE,WATER PURIFIER,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,DESKTOP
1981.0,ATTA MAKER,MICROWAVE,MICROWAVE,CAMERA,ENTERTAINMENT,FURNITURE,IPAD,HEALTH
1982.0,ATTA MAKER,MICROWAVE,MOBILE,CAMERA,ENTERTAINMENT,FURNITURE,IPAD,HEALTH
1983.0,ATTA MAKER,MICROWAVE,SPORT,CAMERA,ENTERTAINMENT,IPAD,FURNITURE,HEALTH
1984.0,ATTA MAKER,MICROWAVE,TABLET,CAMERA,ENTERTAINMENT,IPAD,FURNITURE,LIFESTYLE
1985.0,ATTA MAKER,MICROWAVE,TRAVEL,CAMERA,ENTERTAINMENT,IPAD,FURNITURE,HEALTH
1986.0,ATTA MAKER,MICROWAVE,TREATMENT,CAMERA,ENTERTAINMENT,IPAD,FURNITURE,HEALTH
1987.0,ATTA MAKER,MICROWAVE,TV,CAMERA,ENTERTAINMENT,FURNITURE,IPAD,HEALTH
1988.0,ATTA MAKER,MICROWAVE,WASHING MACHINE,CAMERA,ENTERTAINMENT,FURNITURE,IPAD,HEALTH
1989.0,ATTA MAKER,MICROWAVE,WATCH,CAMERA,IPAD,ENTERTAINMENT,LIFESTYLE,TABLET
1990.0,ATTA MAKER,MICROWAVE,WATER PURIFIER,CAMERA,ENTERTAINMENT,IPAD,FURNITURE,HEALTH
1991.0,ATTA MAKER,MOBILE,MOBILE,WATCH,TABLET,AIR PURIFIER,LIFESTYLE,KITCHEN APPLIANCES
1992.0,ATTA MAKER,MOBILE,SPORT,WATCH,TABLET,AIR PURIFIER,LIFESTYLE,KITCHEN APPLIANCES
1993.0,ATTA MAKER,MOBILE,TABLET,WATCH,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE,DESKTOP
1994.0,ATTA MAKER,MOBILE,TRAVEL,WATCH,TABLET,AIR PURIFIER,LIFESTYLE,KITCHEN APPLIANCES
1995.0,ATTA MAKER,MOBILE,TREATMENT,WATCH,TABLET,AIR PURIFIER,LIFESTYLE,KITCHEN APPLIANCES
1996.0,ATTA MAKER,MOBILE,TV,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
