UserID,Pur1,Pur2,Pur3,Rec1,Rec2,Rec3,Rec4,Rec5
1116.0,2.0,22.0,24.0,26,21,4,14,17
1117.0,2.0,22.0,25.0,26,21,4,14,17
1118.0,2.0,22.0,26.0,21,4,14,17,7
1119.0,2.0,22.0,27.0,26,21,4,14,17
1120.0,2.0,23.0,23.0,26,21,4,14,17
1121.0,2.0,23.0,24.0,26,21,4,14,17
1122.0,2.0,23.0,25.0,26,21,4,14,17
1123.0,2.0,23.0,26.0,21,4,14,17,7
1124.0,2.0,23.0,27.0,26,21,4,14,17
1125.0,2.0,24.0,24.0,26,21,4,14,17
1126.0,2.0,24.0,25.0,26,21,4,14,17
1127.0,2.0,24.0,26.0,21,4,14,17,7
1128.0,2.0,24.0,27.0,26,21,4,14,17
1129.0,2.0,25.0,25.0,26,21,4,14,17
1130.0,2.0,25.0,26.0,21,4,14,17,7
1131.0,2.0,25.0,27.0,26,21,4,14,17
1132.0,2.0,26.0,26.0,21,4,14,17,7
1133.0,2.0,26.0,27.0,21,4,14,17,7
1134.0,2.0,27.0,27.0,26,21,4,14,17
1135.0,3.0,3.0,3.0,26,21,4,14,17
1136.0,3.0,3.0,4.0,26,21,14,17,7
1137.0,3.0,3.0,5.0,26,21,4,14,17
1138.0,3.0,3.0,6.0,8,13,26,18,17
1139.0,3.0,3.0,7.0,26,21,4,14,17
1140.0,3.0,3.0,8.0,26,6,17,13,21
1141.0,3.0,3.0,9.0,26,21,4,14,17
1142.0,3.0,3.0,10.0,26,21,4,14,17
1143.0,3.0,3.0,11.0,26,21,4,17,14
1144.0,3.0,3.0,12.0,26,21,4,14,17
1145.0,3.0,3.0,13.0,26,21,17,4,14
1146.0,3.0,3.0,14.0,26,21,4,17,7
1147.0,3.0,3.0,15.0,26,21,4,14,17
1148.0,3.0,3.0,16.0,26,21,4,14,17
1149.0,3.0,3.0,17.0,26,21,4,14,7
1150.0,3.0,3.0,18.0,13,6,8,10,26
1151.0,3.0,3.0,19.0,26,21,4,14,17
1152.0,3.0,3.0,20.0,26,21,4,14,17
1153.0,3.0,3.0,21.0,26,4,14,17,7
1154.0,3.0,3.0,22.0,26,21,4,14,17
1155.0,3.0,3.0,23.0,26,21,4,14,17
1156.0,3.0,3.0,24.0,26,21,4,14,17
1157.0,3.0,3.0,25.0,26,21,4,14,17
1158.0,3.0,3.0,26.0,21,4,14,17,7
1159.0,3.0,3.0,27.0,26,21,4,14,17
1160.0,3.0,4.0,4.0,26,21,14,17,7
1161.0,3.0,4.0,5.0,26,21,14,17,7
1162.0,3.0,4.0,6.0,8,18,13,17,11
1163.0,3.0,4.0,7.0,26,21,14,17,2
1164.0,3.0,4.0,8.0,6,18,13,26,17
1165.0,3.0,4.0,9.0,26,21,14,17,7
1166.0,3.0,4.0,10.0,18,26,13,21,14
1167.0,3.0,4.0,11.0,26,21,14,17,7
1168.0,3.0,4.0,12.0,26,21,14,17,7
1169.0,3.0,4.0,13.0,26,17,21,6,14
1170.0,3.0,4.0,14.0,26,21,17,7,16
1171.0,3.0,4.0,15.0,26,21,14,17,7
1172.0,3.0,4.0,16.0,26,21,14,17,7
1173.0,3.0,4.0,17.0,26,21,14,7,2
1174.0,3.0,4.0,18.0,6,8,13,10,17
1175.0,3.0,4.0,19.0,26,21,14,17,7
1176.0,3.0,4.0,20.0,26,21,14,17,7
1177.0,3.0,4.0,21.0,26,14,17,7,16
1178.0,3.0,4.0,22.0,26,21,14,17,7
1179.0,3.0,4.0,23.0,26,21,14,17,7
1180.0,3.0,4.0,24.0,26,21,14,17,7
1181.0,3.0,4.0,25.0,26,21,14,17,7
1182.0,3.0,4.0,26.0,21,14,17,7,16
1183.0,3.0,4.0,27.0,26,21,14,17,7
1184.0,3.0,5.0,5.0,26,21,4,17,14
1185.0,3.0,5.0,6.0,18,8,13,11,17
1186.0,3.0,5.0,7.0,26,21,4,14,17
1187.0,3.0,5.0,8.0,6,18,13,17,10
1188.0,3.0,5.0,9.0,26,21,4,14,17
1189.0,3.0,5.0,10.0,18,13,8,21,26
1190.0,3.0,5.0,11.0,26,21,4,17,14
1191.0,3.0,5.0,12.0,26,21,4,14,17
1192.0,3.0,5.0,13.0,6,18,8,26,17
1193.0,3.0,5.0,14.0,26,21,4,17,7
1194.0,3.0,5.0,15.0,26,21,4,14,17
1195.0,3.0,5.0,16.0,26,21,4,14,17
1196.0,3.0,5.0,17.0,26,21,4,14,7
1197.0,3.0,5.0,18.0,6,8,13,10,11
1198.0,3.0,5.0,19.0,26,21,4,17,14
1199.0,3.0,5.0,20.0,26,21,4,14,17
1200.0,3.0,5.0,21.0,26,4,14,17,7
1201.0,3.0,5.0,22.0,26,21,4,14,17
1202.0,3.0,5.0,23.0,26,21,4,14,17
1203.0,3.0,5.0,24.0,26,21,4,14,17
1204.0,3.0,5.0,25.0,26,21,4,14,17
1205.0,3.0,5.0,26.0,21,4,14,17,7
1206.0,3.0,5.0,27.0,26,21,4,14,17
1207.0,3.0,6.0,6.0,18,8,13,11,17
1208.0,3.0,6.0,7.0,8,18,13,17,11
1209.0,3.0,6.0,8.0,18,13,11,17,5
1210.0,3.0,6.0,9.0,18,8,13,11,17
1211.0,3.0,6.0,10.0,18,8,13,11,5
1212.0,3.0,6.0,11.0,18,8,13,17,5
1213.0,3.0,6.0,12.0,18,8,13,11,17
1214.0,3.0,6.0,13.0,18,8,11,17,5
1215.0,3.0,6.0,14.0,8,18,13,17,11
1216.0,3.0,6.0,15.0,18,8,13,11,17
1217.0,3.0,6.0,16.0,18,8,13,17,11
1218.0,3.0,6.0,17.0,8,18,13,11,7
1219.0,3.0,6.0,18.0,8,13,11,17,5
1220.0,3.0,6.0,19.0,18,8,13,11,17
1221.0,3.0,6.0,20.0,18,8,13,17,11
1222.0,3.0,6.0,21.0,8,18,13,17,11
1223.0,3.0,6.0,22.0,18,8,13,11,17
1224.0,3.0,6.0,23.0,18,8,13,11,17
1225.0,3.0,6.0,24.0,18,8,13,11,17
1226.0,3.0,6.0,25.0,18,8,13,11,17
1227.0,3.0,6.0,26.0,8,13,17,18,7
1228.0,3.0,6.0,27.0,18,8,13,17,11
1229.0,3.0,7.0,7.0,26,21,4,14,17
1230.0,3.0,7.0,8.0,6,18,13,17,11
1231.0,3.0,7.0,9.0,26,21,4,14,17
1232.0,3.0,7.0,10.0,18,13,21,26,8
1233.0,3.0,7.0,11.0,26,21,4,17,14
1234.0,3.0,7.0,12.0,26,21,4,14,17
1235.0,3.0,7.0,13.0,6,26,8,18,17
1236.0,3.0,7.0,14.0,26,21,4,17,2
1237.0,3.0,7.0,15.0,26,21,4,14,17
1238.0,3.0,7.0,16.0,26,21,4,14,17
1239.0,3.0,7.0,17.0,26,21,4,14,2
1240.0,3.0,7.0,18.0,6,8,13,10,17
1241.0,3.0,7.0,19.0,26,21,4,14,17
1242.0,3.0,7.0,20.0,26,21,4,14,17
1243.0,3.0,7.0,21.0,26,4,14,17,16
1244.0,3.0,7.0,22.0,26,21,4,14,17
1245.0,3.0,7.0,23.0,26,21,4,14,17
1246.0,3.0,7.0,24.0,26,21,4,14,17
1247.0,3.0,7.0,25.0,26,21,4,14,17
1248.0,3.0,7.0,26.0,21,4,14,17,16
1249.0,3.0,7.0,27.0,26,21,4,14,17
1250.0,3.0,8.0,8.0,6,18,13,10,11
1251.0,3.0,8.0,9.0,6,18,13,10,11
1252.0,3.0,8.0,10.0,18,13,11,2,16
1253.0,3.0,8.0,11.0,6,18,13,17,10
1254.0,3.0,8.0,12.0,6,18,13,10,11
1255.0,3.0,8.0,13.0,6,18,10,11,17
1256.0,3.0,8.0,14.0,6,18,13,17,26
1257.0,3.0,8.0,15.0,6,18,13,10,11
1258.0,3.0,8.0,16.0,6,18,13,10,17
1259.0,3.0,8.0,17.0,6,18,13,11,26
1260.0,3.0,8.0,18.0,6,13,10,11,5
1261.0,3.0,8.0,19.0,6,18,13,10,11
1262.0,3.0,8.0,20.0,6,18,13,10,17
1263.0,3.0,8.0,21.0,6,18,13,26,17
1264.0,3.0,8.0,22.0,6,18,13,10,17
1265.0,3.0,8.0,23.0,6,18,13,17,10
1266.0,3.0,8.0,24.0,6,18,13,10,11
1267.0,3.0,8.0,25.0,6,18,13,10,11
1268.0,3.0,8.0,26.0,17,21,4,14,6
1269.0,3.0,8.0,27.0,6,18,13,17,10
1270.0,3.0,9.0,9.0,26,21,4,14,17
1271.0,3.0,9.0,10.0,18,13,8,16,21
1272.0,3.0,9.0,11.0,26,21,4,17,14
1273.0,3.0,9.0,12.0,26,4,21,14,7
1274.0,3.0,9.0,13.0,6,18,8,10,17
1275.0,3.0,9.0,14.0,26,21,4,17,7
1276.0,3.0,9.0,15.0,26,21,4,14,17
1277.0,3.0,9.0,16.0,26,21,4,14,17
1278.0,3.0,9.0,17.0,26,21,4,14,7
1279.0,3.0,9.0,18.0,6,8,10,13,11
1280.0,3.0,9.0,19.0,26,21,4,14,17
1281.0,3.0,9.0,20.0,26,21,4,14,17
1282.0,3.0,9.0,21.0,26,4,14,17,7
1283.0,3.0,9.0,22.0,26,21,4,14,17
1284.0,3.0,9.0,23.0,26,21,4,14,17
1285.0,3.0,9.0,24.0,26,21,4,14,17
1286.0,3.0,9.0,25.0,26,21,4,14,17
1287.0,3.0,9.0,26.0,21,4,14,17,7
1288.0,3.0,9.0,27.0,26,21,4,14,17
1289.0,3.0,10.0,10.0,18,13,8,16,21
1290.0,3.0,10.0,11.0,18,13,8,21,16
1291.0,3.0,10.0,12.0,18,13,8,16,20
1292.0,3.0,10.0,13.0,18,8,16,2,22
1293.0,3.0,10.0,14.0,18,13,26,21,16
1294.0,3.0,10.0,15.0,18,13,8,16,21
1295.0,3.0,10.0,16.0,18,13,21,8,26
1296.0,3.0,10.0,17.0,18,13,21,8,26
1297.0,3.0,10.0,18.0,8,13,11,2,5
1298.0,3.0,10.0,19.0,18,13,8,21,16
1299.0,3.0,10.0,20.0,18,13,8,21,26
1300.0,3.0,10.0,21.0,26,18,13,14,16
1301.0,3.0,10.0,22.0,18,13,8,21,26
1302.0,3.0,10.0,23.0,18,13,8,21,26
1303.0,3.0,10.0,24.0,18,13,8,16,21
1304.0,3.0,10.0,25.0,18,13,8,16,21
1305.0,3.0,10.0,26.0,21,4,14,16,17
1306.0,3.0,10.0,27.0,18,13,8,21,26
1307.0,3.0,11.0,11.0,26,21,4,17,14
1308.0,3.0,11.0,12.0,26,21,4,14,17
1309.0,3.0,11.0,13.0,6,18,8,26,17
1310.0,3.0,11.0,14.0,26,21,4,17,7
1311.0,3.0,11.0,15.0,26,21,4,17,14
1312.0,3.0,11.0,16.0,26,21,4,17,14
1313.0,3.0,11.0,17.0,26,21,4,14,7
1314.0,3.0,11.0,18.0,6,8,13,10,17
1315.0,3.0,11.0,19.0,26,21,4,17,14
1316.0,3.0,11.0,20.0,26,21,4,17,14
1317.0,3.0,11.0,21.0,26,4,14,17,7
1318.0,3.0,11.0,22.0,26,21,4,17,14
1319.0,3.0,11.0,23.0,26,21,4,17,14
1320.0,3.0,11.0,24.0,26,21,4,17,14
1321.0,3.0,11.0,25.0,26,21,4,17,14
1322.0,3.0,11.0,26.0,21,4,14,17,7
1323.0,3.0,11.0,27.0,26,21,4,17,14
1324.0,3.0,12.0,12.0,26,4,21,14,7
1325.0,3.0,12.0,13.0,18,6,8,10,11
1326.0,3.0,12.0,14.0,26,21,4,17,7
1327.0,3.0,12.0,15.0,26,4,21,14,7
1328.0,3.0,12.0,16.0,26,21,4,14,17
1329.0,3.0,12.0,17.0,26,21,4,14,7
1330.0,3.0,12.0,18.0,6,8,10,13,11
1331.0,3.0,12.0,19.0,26,21,4,14,7
1332.0,3.0,12.0,20.0,26,21,4,14,17
1333.0,3.0,12.0,21.0,26,4,14,17,7
1334.0,3.0,12.0,22.0,26,21,4,14,17
1335.0,3.0,12.0,23.0,26,21,4,14,17
1336.0,3.0,12.0,24.0,26,4,21,14,7
1337.0,3.0,12.0,25.0,26,4,21,14,7
1338.0,3.0,12.0,26.0,21,4,14,17,7
1339.0,3.0,12.0,27.0,26,21,4,14,17
1340.0,3.0,13.0,13.0,6,18,8,10,11
1341.0,3.0,13.0,14.0,26,6,17,21,4
1342.0,3.0,13.0,15.0,6,18,8,10,17
1343.0,3.0,13.0,16.0,6,18,8,26,17
1344.0,3.0,13.0,17.0,6,26,8,18,21
1345.0,3.0,13.0,18.0,6,8,10,11,17
1346.0,3.0,13.0,19.0,6,18,8,10,17
1347.0,3.0,13.0,20.0,6,18,8,26,17
1348.0,3.0,13.0,21.0,26,17,4,14,7
1349.0,3.0,13.0,22.0,6,18,8,26,17
1350.0,3.0,13.0,23.0,6,18,8,26,17
1351.0,3.0,13.0,24.0,6,18,8,10,17
1352.0,3.0,13.0,25.0,6,18,8,10,17
1353.0,3.0,13.0,26.0,21,4,17,14,7
1354.0,3.0,13.0,27.0,6,18,8,26,17
1355.0,3.0,14.0,14.0,26,21,4,17,7
1356.0,3.0,14.0,15.0,26,21,4,17,7
1357.0,3.0,14.0,16.0,26,21,4,17,7
1358.0,3.0,14.0,17.0,26,21,4,7,2
1359.0,3.0,14.0,18.0,6,8,13,10,17
1360.0,3.0,14.0,19.0,26,21,4,17,7
1361.0,3.0,14.0,20.0,26,21,4,17,7
1362.0,3.0,14.0,21.0,26,4,17,7,16
1363.0,3.0,14.0,22.0,26,21,4,17,7
1364.0,3.0,14.0,23.0,26,21,4,17,7
1365.0,3.0,14.0,24.0,26,21,4,17,7
1366.0,3.0,14.0,25.0,26,21,4,17,7
1367.0,3.0,14.0,26.0,21,4,17,7,16
1368.0,3.0,14.0,27.0,26,21,4,17,7
1369.0,3.0,15.0,15.0,26,21,4,14,17
1370.0,3.0,15.0,16.0,26,21,4,14,17
1371.0,3.0,15.0,17.0,26,21,4,14,7
1372.0,3.0,15.0,18.0,6,8,10,13,11
1373.0,3.0,15.0,19.0,26,21,4,14,17
1374.0,3.0,15.0,20.0,26,21,4,14,17
1375.0,3.0,15.0,21.0,26,4,14,17,7
1376.0,3.0,15.0,22.0,26,21,4,14,17
1377.0,3.0,15.0,23.0,26,21,4,14,17
1378.0,3.0,15.0,24.0,26,21,4,14,17
1379.0,3.0,15.0,25.0,26,21,4,14,17
1380.0,3.0,15.0,26.0,21,4,14,17,7
1381.0,3.0,15.0,27.0,26,21,4,14,17
1382.0,3.0,16.0,16.0,26,21,4,14,17
1383.0,3.0,16.0,17.0,26,21,4,14,7
1384.0,3.0,16.0,18.0,6,8,10,13,17
1385.0,3.0,16.0,19.0,26,21,4,14,17
1386.0,3.0,16.0,20.0,26,21,4,14,17
1387.0,3.0,16.0,21.0,26,4,14,17,7
1388.0,3.0,16.0,22.0,26,21,4,14,17
1389.0,3.0,16.0,23.0,26,21,4,14,17
1390.0,3.0,16.0,24.0,26,21,4,14,17
1391.0,3.0,16.0,25.0,26,21,4,14,17
1392.0,3.0,16.0,26.0,21,4,14,17,7
1393.0,3.0,16.0,27.0,26,21,4,14,17
1394.0,3.0,17.0,17.0,26,21,4,14,7
1395.0,3.0,17.0,18.0,6,8,13,10,11
1396.0,3.0,17.0,19.0,26,21,4,14,7
1397.0,3.0,17.0,20.0,26,21,4,14,7
1398.0,3.0,17.0,21.0,26,4,14,7,16
1399.0,3.0,17.0,22.0,26,21,4,14,7
1400.0,3.0,17.0,23.0,26,21,4,14,7
1401.0,3.0,17.0,24.0,26,21,4,14,7
1402.0,3.0,17.0,25.0,26,21,4,14,7
1403.0,3.0,17.0,26.0,21,4,14,7,16
1404.0,3.0,17.0,27.0,26,21,4,14,7
1405.0,3.0,18.0,18.0,6,8,10,13,11
1406.0,3.0,18.0,19.0,6,8,10,13,11
1407.0,3.0,18.0,20.0,6,8,10,13,17
1408.0,3.0,18.0,21.0,6,8,10,13,17
1409.0,3.0,18.0,22.0,6,8,10,13,11
1410.0,3.0,18.0,23.0,6,8,13,10,11
1411.0,3.0,18.0,24.0,6,8,10,13,11
1412.0,3.0,18.0,25.0,6,8,10,13,11
1413.0,3.0,18.0,26.0,6,13,8,10,17
1414.0,3.0,18.0,27.0,6,8,10,13,17
1415.0,3.0,19.0,19.0,26,21,4,14,17
1416.0,3.0,19.0,20.0,26,21,4,14,17
1417.0,3.0,19.0,21.0,26,4,14,17,7
1418.0,3.0,19.0,22.0,26,21,4,14,17
1419.0,3.0,19.0,23.0,26,21,4,14,17
1420.0,3.0,19.0,24.0,26,21,4,14,17
1421.0,3.0,19.0,25.0,26,21,4,14,17
1422.0,3.0,19.0,26.0,21,4,14,17,7
1423.0,3.0,19.0,27.0,26,21,4,14,17
1424.0,3.0,20.0,20.0,26,21,4,14,17
1425.0,3.0,20.0,21.0,26,4,14,17,7
1426.0,3.0,20.0,22.0,26,21,4,14,17
1427.0,3.0,20.0,23.0,26,21,4,14,17
1428.0,3.0,20.0,24.0,26,21,4,14,17
1429.0,3.0,20.0,25.0,26,21,4,14,17
1430.0,3.0,20.0,26.0,21,4,14,17,7
1431.0,3.0,20.0,27.0,26,21,4,14,17
1432.0,3.0,21.0,21.0,26,4,14,17,7
1433.0,3.0,21.0,22.0,26,4,14,17,7
1434.0,3.0,21.0,23.0,26,4,14,17,7
1435.0,3.0,21.0,24.0,26,4,14,17,7
1436.0,3.0,21.0,25.0,26,4,14,17,7
1437.0,3.0,21.0,26.0,4,14,17,7,16
1438.0,3.0,21.0,27.0,26,4,14,17,7
1439.0,3.0,22.0,22.0,26,21,4,14,17
1440.0,3.0,22.0,23.0,26,21,4,14,17
1441.0,3.0,22.0,24.0,26,21,4,14,17
1442.0,3.0,22.0,25.0,26,21,4,14,17
1443.0,3.0,22.0,26.0,21,4,14,17,7
1444.0,3.0,22.0,27.0,26,21,4,14,17
1445.0,3.0,23.0,23.0,26,21,4,14,17
1446.0,3.0,23.0,24.0,26,21,4,14,17
1447.0,3.0,23.0,25.0,26,21,4,14,17
1448.0,3.0,23.0,26.0,21,4,14,17,7
1449.0,3.0,23.0,27.0,26,21,4,14,17
1450.0,3.0,24.0,24.0,26,21,4,14,17
1451.0,3.0,24.0,25.0,26,21,4,14,17
1452.0,3.0,24.0,26.0,21,4,14,17,7
1453.0,3.0,24.0,27.0,26,21,4,14,17
1454.0,3.0,25.0,25.0,26,21,4,14,17
1455.0,3.0,25.0,26.0,21,4,14,17,7
1456.0,3.0,25.0,27.0,26,21,4,14,17
1457.0,3.0,26.0,26.0,21,4,14,17,7
1458.0,3.0,26.0,27.0,21,4,14,17,7
1459.0,3.0,27.0,27.0,26,21,4,14,17
1460.0,4.0,4.0,4.0,26,21,14,17,7
1461.0,4.0,4.0,5.0,26,21,14,17,7
1462.0,4.0,4.0,6.0,26,17,21,14,7
1463.0,4.0,4.0,7.0,26,21,14,17,16
1464.0,4.0,4.0,8.0,26,21,17,14,7
1465.0,4.0,4.0,9.0,26,21,14,17,7
1466.0,4.0,4.0,10.0,26,21,14,17,3
1467.0,4.0,4.0,11.0,26,21,14,17,7
1468.0,4.0,4.0,12.0,26,21,14,17,7
1469.0,4.0,4.0,13.0,26,21,17,14,7
1470.0,4.0,4.0,14.0,26,21,17,7,16
1471.0,4.0,4.0,15.0,26,21,14,17,7
1472.0,4.0,4.0,16.0,26,21,14,17,7
1473.0,4.0,4.0,17.0,26,21,14,7,16
1474.0,4.0,4.0,18.0,26,21,17,14,7
1475.0,4.0,4.0,19.0,26,21,14,17,7
1476.0,4.0,4.0,20.0,26,21,14,17,7
1477.0,4.0,4.0,21.0,26,14,17,7,16
1478.0,4.0,4.0,22.0,26,21,14,17,7
1479.0,4.0,4.0,23.0,26,21,14,17,7
1480.0,4.0,4.0,24.0,26,21,14,17,7
1481.0,4.0,4.0,25.0,26,21,14,17,7
1482.0,4.0,4.0,26.0,21,14,17,7,16
1483.0,4.0,4.0,27.0,26,21,14,17,7
1484.0,4.0,5.0,5.0,26,21,14,17,7
1485.0,4.0,5.0,6.0,8,18,13,17,11
1486.0,4.0,5.0,7.0,26,21,14,17,2
1487.0,4.0,5.0,8.0,6,18,13,17,26
1488.0,4.0,5.0,9.0,26,21,14,17,7
1489.0,4.0,5.0,10.0,18,26,13,21,3
1490.0,4.0,5.0,11.0,26,21,14,17,7
1491.0,4.0,5.0,12.0,26,21,14,17,7
1492.0,4.0,5.0,13.0,26,6,17,21,8
1493.0,4.0,5.0,14.0,26,21,17,7,16
1494.0,4.0,5.0,15.0,26,21,14,17,7
1495.0,4.0,5.0,16.0,26,21,14,17,7
1496.0,4.0,5.0,17.0,26,21,14,7,2
1497.0,4.0,5.0,18.0,6,8,13,10,17
1498.0,4.0,5.0,19.0,26,21,14,17,7
1499.0,4.0,5.0,20.0,26,21,14,17,7
1500.0,4.0,5.0,21.0,26,14,17,7,16
1501.0,4.0,5.0,22.0,26,21,14,17,7
1502.0,4.0,5.0,23.0,26,21,14,17,7
1503.0,4.0,5.0,24.0,26,21,14,17,7
1504.0,4.0,5.0,25.0,26,21,14,17,7
1505.0,4.0,5.0,26.0,21,14,17,7,16
1506.0,4.0,5.0,27.0,26,21,14,17,7
1507.0,4.0,6.0,6.0,18,8,13,11,17
1508.0,4.0,6.0,7.0,8,18,13,17,11
1509.0,4.0,6.0,8.0,18,13,11,17,5
1510.0,4.0,6.0,9.0,18,8,13,11,17
1511.0,4.0,6.0,10.0,18,8,13,11,3
1512.0,4.0,6.0,11.0,8,18,13,17,7
1513.0,4.0,6.0,12.0,18,8,13,11,17
1514.0,4.0,6.0,13.0,18,8,11,17,5
1515.0,4.0,6.0,14.0,8,18,13,17,11
1516.0,4.0,6.0,15.0,18,8,13,11,17
1517.0,4.0,6.0,16.0,8,18,13,17,11
1518.0,4.0,6.0,17.0,8,18,13,11,7
1519.0,4.0,6.0,18.0,8,13,11,17,5
1520.0,4.0,6.0,19.0,18,8,13,11,17
1521.0,4.0,6.0,20.0,8,18,13,17,11
1522.0,4.0,6.0,21.0,8,18,13,17,26
1523.0,4.0,6.0,22.0,8,18,13,17,11
1524.0,4.0,6.0,23.0,8,18,13,17,11
1525.0,4.0,6.0,24.0,18,8,13,11,17
1526.0,4.0,6.0,25.0,18,8,13,11,17
1527.0,4.0,6.0,26.0,17,8,7,13,21
1528.0,4.0,6.0,27.0,8,18,13,17,11
1529.0,4.0,7.0,7.0,26,21,14,17,2
1530.0,4.0,7.0,8.0,6,18,13,26,17
1531.0,4.0,7.0,9.0,26,21,14,17,16
1532.0,4.0,7.0,10.0,26,21,18,13,3
1533.0,4.0,7.0,11.0,26,21,14,17,2
1534.0,4.0,7.0,12.0,26,21,14,17,16
1535.0,4.0,7.0,13.0,26,17,21,6,14
1536.0,4.0,7.0,14.0,26,21,17,16,2
1537.0,4.0,7.0,15.0,26,21,14,17,16
1538.0,4.0,7.0,16.0,26,21,14,17,2
1539.0,4.0,7.0,17.0,26,21,14,2,16
1540.0,4.0,7.0,18.0,6,8,13,10,17
1541.0,4.0,7.0,19.0,26,21,14,17,16
1542.0,4.0,7.0,20.0,26,21,14,17,16
1543.0,4.0,7.0,21.0,26,14,17,16,2
1544.0,4.0,7.0,22.0,26,21,14,17,2
1545.0,4.0,7.0,23.0,26,21,14,17,2
1546.0,4.0,7.0,24.0,26,21,14,17,16
1547.0,4.0,7.0,25.0,26,21,14,17,2
1548.0,4.0,7.0,26.0,21,14,17,16,2
1549.0,4.0,7.0,27.0,26,21,14,17,2
1550.0,4.0,8.0,8.0,6,18,13,10,11
1551.0,4.0,8.0,9.0,6,18,13,17,11
1552.0,4.0,8.0,10.0,18,13,3,11,2
1553.0,4.0,8.0,11.0,6,18,13,17,26
1554.0,4.0,8.0,12.0,6,18,13,11,17
1555.0,4.0,8.0,13.0,6,18,10,11,17
1556.0,4.0,8.0,14.0,6,26,13,18,17
1557.0,4.0,8.0,15.0,6,18,13,17,11
1558.0,4.0,8.0,16.0,6,18,13,26,17
1559.0,4.0,8.0,17.0,6,18,13,26,21
1560.0,4.0,8.0,18.0,6,13,10,11,17
1561.0,4.0,8.0,19.0,6,18,13,17,11
1562.0,4.0,8.0,20.0,6,18,13,26,17
1563.0,4.0,8.0,21.0,26,6,13,17,14
1564.0,4.0,8.0,22.0,6,18,13,26,17
1565.0,4.0,8.0,23.0,6,18,13,26,17
1566.0,4.0,8.0,24.0,6,18,13,17,11
1567.0,4.0,8.0,25.0,6,18,13,17,11
1568.0,4.0,8.0,26.0,21,17,14,7,2
1569.0,4.0,8.0,27.0,6,18,13,26,17
1570.0,4.0,9.0,9.0,26,21,14,17,7
1571.0,4.0,9.0,10.0,18,13,8,21,3
1572.0,4.0,9.0,11.0,26,21,14,17,7
1573.0,4.0,9.0,12.0,26,21,14,7,17
1574.0,4.0,9.0,13.0,6,18,8,26,17
1575.0,4.0,9.0,14.0,26,21,17,7,16
1576.0,4.0,9.0,15.0,26,21,14,17,7
1577.0,4.0,9.0,16.0,26,21,14,17,7
1578.0,4.0,9.0,17.0,26,21,14,7,16
1579.0,4.0,9.0,18.0,6,8,13,10,11
1580.0,4.0,9.0,19.0,26,21,14,17,7
1581.0,4.0,9.0,20.0,26,21,14,17,7
1582.0,4.0,9.0,21.0,26,14,17,7,16
1583.0,4.0,9.0,22.0,26,21,14,17,7
1584.0,4.0,9.0,23.0,26,21,14,17,7
1585.0,4.0,9.0,24.0,26,21,14,17,7
1586.0,4.0,9.0,25.0,26,21,14,17,7
1587.0,4.0,9.0,26.0,21,14,17,7,16
1588.0,4.0,9.0,27.0,26,21,14,17,7
1589.0,4.0,10.0,10.0,18,13,8,3,21
1590.0,4.0,10.0,11.0,18,13,26,21,3
1591.0,4.0,10.0,12.0,18,13,8,3,21
1592.0,4.0,10.0,13.0,18,8,3,16,2
1593.0,4.0,10.0,14.0,26,21,3,13,16
1594.0,4.0,10.0,15.0,18,13,8,21,3
1595.0,4.0,10.0,16.0,26,18,21,13,3
1596.0,4.0,10.0,17.0,26,18,21,13,3
1597.0,4.0,10.0,18.0,8,13,3,11,2
1598.0,4.0,10.0,19.0,18,13,8,21,3
1599.0,4.0,10.0,20.0,18,26,21,13,3
1600.0,4.0,10.0,21.0,26,14,3,16,2
1601.0,4.0,10.0,22.0,18,26,21,13,3
1602.0,4.0,10.0,23.0,18,26,21,13,3
1603.0,4.0,10.0,24.0,18,13,8,21,3
1604.0,4.0,10.0,25.0,18,13,8,21,3
1605.0,4.0,10.0,26.0,21,14,3,16,17
1606.0,4.0,10.0,27.0,18,26,21,13,3
1607.0,4.0,11.0,11.0,26,21,17,14,7
1608.0,4.0,11.0,12.0,26,21,14,17,7
1609.0,4.0,11.0,13.0,6,26,8,18,17
1610.0,4.0,11.0,14.0,26,21,17,7,2
1611.0,4.0,11.0,15.0,26,21,14,17,7
1612.0,4.0,11.0,16.0,26,21,14,17,7
1613.0,4.0,11.0,17.0,26,21,14,7,2
1614.0,4.0,11.0,18.0,6,8,13,10,17
1615.0,4.0,11.0,19.0,26,21,14,17,7
1616.0,4.0,11.0,20.0,26,21,14,17,7
1617.0,4.0,11.0,21.0,26,14,17,7,16
1618.0,4.0,11.0,22.0,26,21,14,17,7
1619.0,4.0,11.0,23.0,26,21,14,17,7
1620.0,4.0,11.0,24.0,26,21,14,17,7
1621.0,4.0,11.0,25.0,26,21,14,17,7
1622.0,4.0,11.0,26.0,21,14,17,7,16
1623.0,4.0,11.0,27.0,26,21,14,17,7
1624.0,4.0,12.0,12.0,26,21,14,7,17
1625.0,4.0,12.0,13.0,6,18,8,17,11
1626.0,4.0,12.0,14.0,26,21,17,7,16
1627.0,4.0,12.0,15.0,26,21,14,7,17
1628.0,4.0,12.0,16.0,26,21,14,17,7
1629.0,4.0,12.0,17.0,26,21,14,7,16
1630.0,4.0,12.0,18.0,6,8,10,13,11
1631.0,4.0,12.0,19.0,26,21,14,7,17
